player_name,height_wo_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,three_quarter_sprint,bench_press,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,year,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,war_total,position_C,position_C-PF,position_PF,position_PF-C,position_PF-SF,position_PG,position_PG-SG,position_SF,position_SF-PF,position_SF-SG,position_SG,position_SG-PG,position_SG-SF
Cole Aldrich,81.0,236.0,88.75,111.5,8.5,9.0,9.25,23.0,28.0,11.48,3.35,10.0,35,73.8,124.3,21.4,59.8,64.02,12.5,28.4,7.2,14.5,122,154,0.792,199,333,0.598,0,0,0.0,9.6,1.2,46.2,2,4.91219,132.216,3.5,2009,0.64287498,11.0,85.48100000000001,80.4173,4.69707,275.974,11.2305,4.0921,7.13841,11.1719,29.6286,6.659,4.51285,3.0286,8.0286,11.0571,1.0286,0.6,2.6857,14.8571,0.7226630352,1,0,0,0,0,0,0,0,0,0,0,0,0
Al-Farouq Aminu,79.25,216.0,87.25,108.5,8.2,9.5,9.5,27.0,33.5,11.29,3.3,13.0,31,72.5,104.4,22.2,52.8,56.45,9.1,19.9,9.0,21.3,102,152,0.6709999999999999,139,244,0.57,7,39,0.179,4.2,1.8,53.7,1,2.61857,110.289,3.6,2009,0.56791302,8.0,91.5926,87.20299999999999,3.931,211.97799999999998,5.28985,2.01599,3.27386,4.71175,29.0,2.4635599999999998,2.24819,2.2903,5.871,8.1613,1.4839,0.9677,1.2258,12.9355,3.198830764125,0,0,0,0,0,0,0,1,0,0,0,0,0
James Anderson,76.75,207.6,80.5,104.0,7.9,8.5,7.25,30.0,35.5,11.86,3.19,14.0,35,83.0,120.2,23.6,57.8,62.32,7.5,11.5,8.3,13.9,136,164,0.8290000000000001,125,228,0.5479999999999999,84,206,0.408,2.2,1.9,37.8,2,5.428999999999999,131.364,2.9,2009,0.69564775,20.0,103.53299999999999,97.0184,3.3715599999999997,215.065,7.7645,6.68933,1.0751600000000001,8.07285,33.4571,7.5086,0.5642510000000001,2.1714,3.4857,5.6571,1.3714,1.1429,0.6857,18.2286,-0.363857632,0,0,0,0,0,0,0,1,0,0,0,0,0
Luke Babbitt,79.5,217.8,83.25,104.5,5.6,8.5,10.0,29.5,37.5,10.98,3.4,15.0,32,79.5,111.5,25.8,48.6,55.47,6.7,19.7,10.3,13.9,143,167,0.856,149,328,0.45399999999999996,31,74,0.419,2.2,1.3,41.5,1,4.135,120.62200000000001,2.2,2009,0.70967742,16.0,98.7323,96.0279,3.43939,195.00599999999997,2.57333,2.22474,0.348593,5.24964,32.9062,4.99233,0.257304,1.9062,5.5312,7.4375,1.375,0.7188,0.6875,16.6875,0.6237111399999999,0,0,0,0,0,0,0,0,1,0,0,0,0
Eric Bledsoe,72.25,191.6,79.5,98.0,5.6,8.5,9.75,,,,,9.0,37,73.1,100.4,20.2,54.0,56.56,2.0,8.6,16.8,27.7,82,123,0.667,95,184,0.516,49,128,0.38299999999999995,1.1,2.6,39.4,1,2.1516599999999997,105.16,2.9,2010,0.95536839,18.0,94.8649,90.0148,3.80115,201.43400000000003,4.2837,1.7933599999999998,2.49034,3.62646,30.3243,0.921529,2.70493,0.5135,2.5676,3.0811,2.8919,1.4054,0.3243,11.3243,5.909262531374999,0,0,0,0,0,1,0,0,0,0,0,0,0
Trevor Booker,78.25,235.8,81.75,106.0,7.3,9.0,9.5,31.0,36.0,11.15,3.1,22.0,32,76.4,122.3,22.3,58.5,61.25,12.1,23.1,10.6,15.3,104,147,0.7070000000000001,180,309,0.583,9,22,0.409,6.3,2.7,44.4,3,4.98625,131.275,2.2,2009,0.91522944,23.0,90.0147,87.0314,4.16176,243.12599999999998,10.4518,5.74336,4.70844,10.6667,30.6875,7.7534,2.91335,3.3438,6.375,9.7188,1.6875,1.4688,1.9688,15.3438,1.6361839286,0,0,1,0,0,0,0,0,0,0,0,0,0
Avery Bradley,74.0,180.4,79.25,98.5,4.0,8.25,9.5,31.5,37.5,11.47,3.14,2.0,34,72.9,105.2,19.0,48.9,49.58,3.5,6.6,12.4,14.6,36,66,0.545,117,256,0.457,42,112,0.375,1.6,2.4,17.9,1,2.47167,108.917,3.2,2010,1.36537211,19.0,97.7023,92.5408,3.43879,176.727,5.12429,3.17971,1.94458,4.06416,29.5,1.96455,2.0996200000000003,0.9706,1.9118,2.8824,2.0882,1.2941,0.5294,11.6471,1.494437573125,0,0,0,0,0,0,0,0,0,0,0,1,0
DeMarcus Cousins,81.5,291.8,89.75,113.0,16.4,9.25,10.0,23.5,27.5,11.4,3.55,,38,58.2,113.5,30.8,56.0,57.93,19.9,24.9,9.2,16.0,162,268,0.604,205,363,0.565,1,6,0.16699999999999998,7.5,2.4,72.6,1,4.03974,134.534,5.5,2010,0.487187,5.0,83.3244,79.3387,3.8085699999999996,242.468,9.60971,4.65779,4.95191,9.60263,23.5,6.16153,3.4411,4.0526,5.7895,9.8421,1.0,0.9737,1.7632,15.1316,6.485254924857144,1,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Crawford,75.0,198.4,79.0,101.0,4.9,8.0,9.0,31.5,34.5,11.03,3.37,7.0,35,79.4,113.0,28.9,53.2,56.43,3.4,12.0,20.1,14.7,119,154,0.773,181,361,0.501,79,202,0.391,0.6,2.4,27.4,2,5.2373,132.041,2.0,2010,1.18821539,27.0,97.334,93.4411,3.6428,213.40400000000002,7.51311,6.47642,1.0367,9.56247,32.7714,8.04605,1.51642,0.9714,3.7714,4.7429,2.8857,1.3429,0.2,20.5143,0.6132012903333334,0,0,0,0,0,0,0,0,0,0,1,0,0
Ed Davis,81.0,226.6,84.0,108.0,10.0,9.25,10.0,31.0,36.0,11.7,3.21,,37,46.3,109.0,17.6,51.4,53.12,12.6,23.2,4.8,16.1,54,94,0.574,95,185,0.514,0,0,0.0,8.3,1.0,50.8,1,1.6965599999999998,110.68799999999999,4.3,2009,0.56760001,13.0,90.4451,85.046,2.6469,174.71,6.9768,2.00447,4.97233,4.5709800000000005,18.5676,1.88189,2.68909,2.1892,4.3514,6.5405,0.5676,0.3514,1.6757,6.5946,1.70100554125,0,0,1,0,0,0,0,0,0,0,0,0,0
Derrick Favors,80.75,245.2,88.0,110.0,6.5,8.75,9.25,31.5,35.5,11.74,3.25,14.0,35,69.2,109.0,21.8,61.5,62.31,12.5,20.2,7.3,22.9,86,137,0.628,177,287,0.617,0,1,0.0,7.8,1.8,47.6,1,3.2709200000000003,118.568,3.8,2010,0.38374508,3.0,88.5618,84.2157,4.06076,235.75400000000002,8.92075,2.8466,6.07414,7.507619999999999,27.7714,3.82367,3.68395,3.0571,5.5714,8.6286,0.9429,0.8857,2.0571,12.5714,4.099554072249999,0,0,1,0,0,0,0,0,0,0,0,0,0
Paul George,79.75,214.4,83.25,107.0,5.0,8.5,9.0,,,,,4.0,33,85.2,107.2,21.3,55.7,58.34,6.3,14.1,12.2,18.7,89,128,0.695,99,204,0.485,61,138,0.442,2.9,3.0,37.4,1,2.89835,108.76899999999999,3.2,2009,0.80264873,10.0,100.223,98.7787,3.2516,227.655,3.86542,2.05214,1.81328,3.68886,34.6061,2.55746,1.1314,1.8182,4.303,6.1212,1.8485,1.7273,1.0,14.2424,11.280367471875,0,0,0,0,0,0,0,1,0,0,0,0,0
Manny Harris,76.0,185.1,79.25,102.0,3.8,8.5,9.0,,,,,11.0,34,81.2,106.2,31.5,46.4,54.51,6.6,19.2,32.6,19.5,169,195,0.867,122,267,0.457,49,154,0.318,1.8,2.4,46.3,2,4.99635,128.58100000000002,2.5,2009,1.40739808,,96.4629,91.1975,3.9540800000000003,217.21900000000002,9.15752,5.56156,3.59596,8.52489,32.9706,6.22474,2.30015,1.7941,4.9706,6.7647,4.4706,1.2647,0.5294,16.4706,-0.205911603,0,0,0,0,0,0,0,0,0,0,1,0,0
Gordon Hayward,78.75,211.0,79.75,103.0,6.9,8.5,9.25,30.5,34.5,11.73,3.22,10.0,31,82.9,122.5,19.2,60.0,64.71,5.8,17.8,14.1,17.0,99,122,0.8109999999999999,54,104,0.519,66,151,0.43700000000000006,3.5,2.8,47.8,1,4.63352,124.53399999999999,2.5,2009,1.16979588,9.0,88.977,88.4196,4.35508,218.669,10.3109,5.75745,4.55344,10.7774,33.1613,6.891889999999999,3.88555,1.4839,5.0,6.4839,2.0,1.4839,0.9677,13.0645,4.692528799250001,0,0,0,0,0,0,0,1,0,0,0,0,0
Xavier Henry,77.25,210.2,83.25,105.0,4.7,8.75,10.0,28.5,36.5,11.1,3.18,8.0,36,68.3,113.7,21.7,55.5,59.1,5.2,11.5,9.8,18.2,90,115,0.7829999999999999,93,189,0.49200000000000005,69,165,0.418,1.8,3.1,32.5,1,3.5078400000000003,121.52,2.7,2010,0.76809101,12.0,94.3044,87.9117,3.68132,187.834,8.26661,5.41597,2.8506400000000003,7.97607,27.5,5.49854,2.4775400000000003,1.1944,3.1667,4.3611,1.4722,1.5,0.5,13.4167,0.8602092269999999,0,0,0,0,0,0,0,0,0,0,1,0,0
Damion James,78.25,226.6,84.75,107.0,9.6,9.25,8.5,29.0,33.0,10.89,3.2,13.0,35,73.3,107.3,27.0,50.0,53.19,11.1,23.3,10.0,16.6,106,155,0.684,175,348,0.503,28,86,0.326,3.0,2.0,35.7,3,3.8171699999999995,121.76899999999999,3.6,2009,0.59496698,24.0,91.6286,85.4328,4.15637,233.236,6.878610000000001,3.97375,2.9048700000000003,7.304710000000001,29.5429,5.32756,1.97715,2.9429,6.2571,9.2,1.3429,0.9714,0.8571,15.4286,-0.009340821,0,0,0,0,0,0,0,1,0,0,0,0,0
Wesley Johnson,78.25,206.4,85.0,106.0,4.6,9.0,9.5,32.0,37.0,11.43,3.14,16.0,21,9.8,92.2,10.3,41.7,41.83,7.6,10.9,0.0,10.5,6,15,0.4,5,12,0.41700000000000004,0,0,0.0,4.4,0.5,125.0,1,-0.150811,77.2051,7.1,2015,0.399904,,108.03399999999999,110.309,0.31446599999999997,17.4793,-8.19104,-5.49761,-2.6934299999999998,-5.66065,6.625,-5.2529900000000005,-0.407657,0.625,0.5,1.125,0.0833,0.1667,0.25,1.2917,0.6936102258333333,0,0,0,0,0,0,0,1,0,0,0,0,0
Jerome Jordan,83.5,244.2,89.25,113.0,6.9,9.0,10.25,,,,,,34,74.9,111.1,25.9,55.3,59.66,9.3,23.8,10.1,17.1,165,240,0.688,183,331,0.5529999999999999,0,0,0.0,7.7,0.9,72.5,4,3.86648,121.72,3.8,2010,0.5714223,44.0,91.9166,89.0593,3.8904300000000003,233.614,5.4439,1.44189,4.00202,7.1779,29.9412,4.16539,3.01251,2.3235,6.6765,9.0,1.2941,0.4412,2.4118,15.6176,-0.092217095,1,0,0,0,0,0,0,0,0,0,0,0,0
Greg Monroe,81.75,246.6,86.25,108.5,11.2,8.75,9.5,25.0,29.0,12.1,3.35,15.0,31,76.0,111.2,23.0,57.6,61.17,8.7,16.8,18.8,21.5,105,150,0.7,141,244,0.578,2,6,0.33299999999999996,5.1,3.7,60.0,1,4.0113900000000005,122.27799999999999,3.2,2009,1.02596717,7.0,91.3455,85.5026,4.30194,214.25,9.97442,3.5513800000000004,6.423030000000001,9.68874,30.9032,4.75929,4.92945,2.0,4.5484,6.5484,2.5484,1.8387,1.4516,12.6774,2.9066009029999993,0,0,0,1,0,0,0,0,0,0,0,0,0
Daniel Orton,80.75,269.2,88.25,110.5,13.8,8.5,9.75,24.0,30.5,12.32,3.39,13.0,38,32.7,95.1,15.9,52.7,53.34,10.3,16.3,5.0,26.8,33,63,0.524,48,89,0.539,0,2,0.0,10.6,2.4,69.2,1,0.38516999999999996,92.9901,7.0,2010,0.39469999,29.0,86.2755,82.1487,2.01344,124.495,7.4612,-0.607627,8.06883,3.43511,13.2105,-2.35929,5.7944,1.1842,2.1316,3.3158,0.3947,0.5526,1.3947,3.3947,0.21998077,1,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Patterson,80.0,239.6,85.25,107.0,5.3,9.25,10.25,28.5,33.5,11.14,3.25,17.0,34,79.2,123.2,22.7,60.3,63.73,10.6,20.4,13.2,14.3,129,168,0.768,240,397,0.605,0,1,0.0,6.4,1.0,42.2,2,5.328790000000001,130.028,2.7,2009,1.01537817,14.0,91.7889,87.5465,4.50896,253.412,8.83666,4.75497,4.08169,8.507060000000001,33.5588,5.8822,2.62486,2.7059,6.5882,9.2941,1.9412,0.6176,2.0588,17.9118,2.1467491511250003,0,0,1,0,0,0,0,0,0,0,0,0,0
Dexter Pittman,81.5,302.6,90.0,111.0,20.8,10.25,10.5,,,,,,35,41.1,118.0,27.9,61.6,64.22,17.7,18.8,5.3,18.1,94,136,0.691,130,211,0.616,0,0,0.0,5.9,1.3,64.5,3,2.93181,135.61700000000002,6.5,2009,0.25997481,32.0,93.3922,87.0771,2.23754,122.881,7.397239999999999,5.33752,2.05972,9.04609,16.5714,6.78901,2.2570799999999998,2.6286,2.8286,5.4571,0.3714,0.3714,0.9429,10.1143,0.022600824,0,0,0,1,0,0,0,0,0,0,0,0,0
Larry Sanders,81.25,222.4,89.75,112.0,4.6,9.75,11.0,25.5,28.0,12.49,3.27,7.0,34,66.0,97.7,25.0,51.0,52.28,13.2,24.5,3.1,19.1,72,129,0.5579999999999999,156,306,0.51,0,0,0.0,11.0,1.5,42.2,2,1.84943,104.46,5.5,2009,0.1805818,15.0,87.4293,86.9056,3.6050199999999997,220.99,1.40872,-3.03333,4.44205,1.57456,26.5882,-0.6704600000000001,2.2450200000000002,2.8824,5.7059,8.5882,0.3824,0.6471,2.7059,11.2941,0.3020692566666667,0,0,0,1,0,0,0,0,0,0,0,0,0
Lance Stephenson,76.5,227.0,82.5,103.0,9.3,9.0,10.25,27.0,33.0,11.39,3.38,10.0,34,67.6,99.3,26.0,46.2,49.35,7.3,14.0,19.1,19.5,79,119,0.664,146,295,0.495,16,73,0.21899999999999997,0.7,1.9,32.3,1,2.5779099999999997,111.20299999999999,2.8,2010,1.03702143,40.0,99.2715,93.3915,3.1973,171.52700000000002,3.66146,1.6620099999999998,1.99945,4.56471,28.2353,2.87922,1.6854900000000002,1.8529,3.5,5.3529,2.4706,0.9118,0.1765,12.3235,0.22245752850000003,0,0,0,0,0,0,0,0,0,0,1,0,0
Evan Turner,77.75,213.8,80.0,103.5,8.6,8.75,9.5,27.5,34.5,11.06,3.27,9.0,33,90.0,107.9,29.4,51.7,58.43,6.6,17.2,25.8,21.1,175,222,0.7879999999999999,182,359,0.507,11,25,0.44,2.8,3.1,57.8,2,5.370080000000001,127.23700000000001,3.2,2009,1.11964463,2.0,93.5222,88.7433,4.6894,251.44400000000002,8.21888,4.40175,3.81713,7.71205,36.4242,4.79172,2.92033,1.6969999999999998,5.3939,7.0909,3.9697,1.7576,0.8182,17.3333,0.7452499535714284,0,0,0,0,0,0,0,0,0,0,1,0,0
Ekpe Udoh,80.75,237.4,88.5,106.5,8.0,9.5,8.75,31.0,33.5,11.15,3.29,10.0,35,88.0,110.5,23.0,49.1,52.99,12.8,17.6,14.7,17.9,110,159,0.6920000000000001,178,358,0.49700000000000005,7,26,0.26899999999999996,11.0,1.4,41.4,3,4.3974,120.501,2.8,2010,1.11631598,6.0,93.4571,88.0061,4.70314,273.986,11.5652,4.366619999999999,7.19855,8.839030000000001,35.4571,4.87541,3.9636199999999997,3.6,6.1143,9.7143,2.7429,0.8286,3.7429,13.9143,-0.06544741624999995,0,0,1,0,0,0,0,0,0,0,0,0,0
Jarvis Varnado,80.25,210.2,87.5,109.5,9.5,9.25,9.5,29.5,32.5,11.61,3.37,3.0,35,69.5,110.7,22.5,54.2,56.76,11.6,19.8,6.7,14.6,100,155,0.645,174,320,0.544,0,1,0.0,15.2,1.3,48.3,3,3.25981,118.072,3.3,2009,0.49121946,41.0,89.06200000000001,86.0311,3.87992,255.888,9.38867,1.36366,8.02501,8.91735,28.2857,3.9703199999999996,4.947030000000001,2.9143,5.7429,8.6571,0.8,0.6286,4.6571,12.8,-0.048499559000000005,0,0,0,1,0,0,0,0,0,0,0,0,0
Greivis Vasquez,77.0,210.8,79.0,101.0,8.6,7.75,9.25,,,,,,35,85.5,106.1,27.9,46.7,51.19,3.3,13.8,30.8,16.9,111,128,0.867,152,336,0.452,66,202,0.327,1.1,2.4,23.8,3,4.49958,122.177,2.5,2009,1.79592868,28.0,99.084,93.0569,3.9417400000000002,231.55599999999998,7.0218300000000005,5.57337,1.44846,7.1237,34.5714,5.4748,1.6489099999999999,1.0571,4.3429,5.4,5.0286,1.4,0.3714,17.5143,0.6508369322499999,0,0,0,0,0,0,1,0,0,0,0,0,0
John Wall,74.75,195.6,81.25,101.5,5.6,8.25,9.5,30.0,39.0,10.84,3.14,,37,83.9,108.7,26.9,50.3,56.18,2.7,10.1,34.8,24.2,175,232,0.754,165,324,0.509,37,114,0.325,1.5,2.9,53.0,1,4.6041099999999995,123.007,2.2,2010,1.61745724,1.0,93.3072,88.79299999999999,4.5096300000000005,247.229,7.091239999999999,4.39997,2.6912599999999998,7.72509,34.8108,4.82966,2.8954400000000002,0.8108,3.4865,4.2973,6.5135,1.7838,0.5135,16.6486,5.329992060428572,0,0,0,0,0,1,0,0,0,0,0,0,0
Hassan Whiteside,82.5,226.6,91.0,113.0,5.5,8.25,10.25,27.0,31.5,11.83,3.54,12.0,31,65.6,101.7,24.9,51.0,53.55,12.0,24.0,1.8,16.4,101,170,0.594,143,284,0.504,3,5,0.6,18.3,1.2,58.8,1,2.27687,109.51899999999999,3.8,2010,0.11864228,33.0,88.111,86.6474,3.6278900000000003,231.982,4.99274,-2.3006900000000003,7.2934399999999995,6.74362,26.5484,2.06156,4.6820699999999995,2.7742,6.129,8.9032,0.2258,0.5484,5.2581,12.7742,4.043345045857143,0,1,0,0,0,0,0,0,0,0,0,0,0
Alec Burks,77.0,192.6,82.0,103.5,5.1,9.0,8.25,29.0,36.0,10.96,3.17,5.0,28,73.1,117.0,26.8,56.7,62.49,8.5,11.9,13.5,14.0,143,182,0.7859999999999999,144,250,0.5760000000000001,19,54,0.35200000000000004,1.5,2.2,59.9,1,5.20061,133.805,3.5,2010,0.875,12.0,107.773,103.12299999999999,2.46647,144.886,5.76966,6.043830000000001,-0.274169,6.14104,30.5357,6.88621,-0.745175,2.0,3.0,5.0,1.75,1.1786,0.4286,17.4286,1.4372435603750002,0,0,0,0,0,0,0,0,0,0,1,0,0
Jimmy Butler,78.0,222.2,79.5,101.5,5.4,9.0,9.0,32.0,39.0,11.12,3.15,14.0,35,48.9,131.5,14.0,51.4,61.17,12.6,10.9,6.6,10.1,86,112,0.768,55,103,0.534,0,4,0.0,2.5,1.4,104.7,2,2.7570900000000003,124.891,3.8,2009,1.52954498,30.0,102.272,96.8106,1.9991599999999998,115.95200000000001,6.53027,4.66547,1.8647900000000002,4.53972,19.6286,3.37215,1.16757,2.1429,1.8,3.9429,0.7429,0.4857,0.4571,5.6,10.777450776,0,0,0,0,0,0,0,1,0,0,0,0,0
Norris Cole,72.25,174.4,74.25,95.5,4.7,8.5,9.5,29.5,38.5,10.07,3.22,11.0,34,84.2,109.3,20.9,50.3,53.77,3.3,5.3,16.5,13.3,75,94,0.7979999999999999,139,262,0.531,36,122,0.295,0.5,2.2,24.5,2,3.3395900000000003,112.845,2.9,2009,1.55773509,28.0,98.7723,96.7977,3.4437,164.692,2.99999,2.8961900000000003,0.103798,3.7377300000000004,33.6765,2.6040900000000002,1.13364,0.9706,1.4706,2.4412,2.3824,1.2059,0.1471,13.5588,-0.34751617300000004,0,0,0,0,0,1,0,0,0,0,0,0,0
Kenneth Faried,78.0,224.6,84.0,108.0,6.3,8.5,10.25,30.5,35.0,11.35,3.26,16.0,33,73.4,108.6,24.9,54.2,55.52,17.1,34.3,11.1,18.3,98,170,0.5760000000000001,172,316,0.544,1,4,0.25,7.6,3.5,53.1,2,2.88923,111.814,3.9,2009,0.58665902,22.0,87.2924,86.9858,4.11992,288.822,7.88921,1.88458,6.00464,7.010330000000001,30.4545,4.05617,2.95415,4.303,8.9091,13.2121,1.3333,1.7879,1.9697,13.4848,1.588021622,0,0,1,0,0,0,0,0,0,0,0,0,0
Andrew Goudelock,73.25,197.6,76.25,96.5,9.9,8.25,9.25,32.5,37.0,10.33,3.1,4.0,36,77.5,114.1,23.7,55.8,58.26,1.8,6.9,11.9,14.9,65,75,0.867,126,265,0.475,95,216,0.44,0.9,1.3,15.6,2,3.34697,115.37799999999999,1.6,2009,0.97099178,46.0,109.14399999999999,111.604,1.57749,159.606,-1.11156,2.46437,-3.5759300000000005,1.62353,31.1111,4.242380000000001,-2.61885,0.5,2.0,2.5,1.8611,0.7222,0.3056,16.7222,0.18957290100000002,0,0,0,0,0,1,0,0,0,0,0,0,0
Jordan Hamilton,78.75,228.4,81.5,104.0,9.8,9.0,9.25,25.0,32.0,11.47,3.3,7.0,17,7.5,83.7,15.5,53.1,53.03,6.0,9.7,2.5,30.2,4,8,0.5,4,8,0.5,3,8,0.375,2.6,0.0,50.0,1,-0.138675,76.465,5.8,2009,0.14278776,,97.7122,107.49600000000001,0.333649,13.7986,-7.11406,-5.75148,-1.36258,-6.561489999999999,5.2353,-5.3007800000000005,-1.26071,0.2941,0.4706,0.7647,0.0588,0.0,0.1176,1.2353,-0.061188442333333336,0,0,0,0,0,0,0,1,0,0,0,0,0
Justin Harper,80.0,228.0,83.75,106.0,4.0,9.0,9.25,28.5,33.0,11.92,3.3,19.0,35,57.5,99.2,23.2,48.9,51.68,8.4,16.2,5.1,17.0,54,79,0.684,70,147,0.47600000000000003,43,128,0.336,3.9,1.4,28.7,2,1.56887,103.94,4.7,2009,0.37733606,32.0,101.025,99.6114,2.12574,146.694,-0.47553100000000004,0.07614789999999999,-0.551679,-0.693914,23.2286,0.43621000000000004,-1.13012,1.6,3.0857,4.6857,0.5714,0.5429,0.8286,9.2286,-0.1510567075,0,0,0,0,1,0,0,0,0,0,0,0,0
Tobias Harris,78.5,222.8,83.0,103.5,8.4,8.75,9.0,31.5,37.5,10.96,3.17,12.0,34,72.5,109.5,25.9,48.9,53.96,7.5,20.6,10.4,14.3,128,170,0.753,162,326,0.49700000000000005,23,76,0.303,3.4,1.4,42.3,1,3.86035,123.29799999999999,2.8,2011,0.7096792,19.0,97.8243,91.867,3.5272,197.75900000000001,4.80112,2.71068,2.09044,6.7151,29.2059,5.335430000000001,1.37966,1.9706,5.2941,7.2647,1.2941,0.7059,0.8529,15.3235,4.266145456125001,0,0,0,0,0,0,0,0,1,0,0,0,0
Scotty Hopson,77.75,204.6,82.5,103.5,4.8,8.5,10.0,32.5,36.0,10.47,3.18,10.0,34,58.3,103.9,18.9,51.5,52.99,3.4,9.7,11.0,18.4,40,64,0.625,67,135,0.496,46,129,0.35700000000000004,1.3,1.5,24.2,1,1.86431,107.3,2.5,2009,0.98000817,,104.315,98.3654,2.25838,133.128,2.49119,2.39178,0.0994168,2.4805200000000003,23.4118,2.38053,0.0999888,0.7353,2.0,2.7353,1.4412,0.6176,0.2647,9.1765,-0.0386186155,0,0,0,0,0,0,0,0,0,0,1,0,0
Kyrie Irving,73.75,191.0,76.0,99.0,10.2,8.25,9.25,,,,,,11,20.5,130.5,27.2,61.5,69.7,2.3,10.6,29.8,18.6,64,71,0.9009999999999999,37,65,0.569,18,39,0.462,1.8,3.0,68.3,1,6.12884,149.048,3.0,2011,1.74076183,1.0,91.7011,87.1588,3.80115,61.4034,12.1928,9.40502,2.78781,13.8646,27.5455,9.486369999999999,4.37825,0.5455,2.8182,3.3636,4.2727,1.4545,0.5455,17.4545,7.154602106875,0,0,0,0,0,1,0,0,0,0,0,0,0
Cory Joseph,74.0,186.2,77.5,99.0,9.7,8.5,10.5,27.5,35.0,10.75,3.27,5.0,36,80.4,110.9,16.8,50.3,52.57,2.2,9.5,17.3,16.1,51,73,0.6990000000000001,84,196,0.429,52,126,0.413,0.9,1.9,22.7,1,2.8260099999999997,110.24600000000001,2.2,2011,2.01853339,29.0,94.0606,89.5381,4.17314,198.743,6.62528,3.7432300000000005,2.88205,5.5471699999999995,32.3889,2.52065,3.02652,0.6389,2.9167,3.5556,3.0278,1.0278,0.3056,10.4167,2.4255091498749994,0,0,0,0,0,1,0,0,0,0,0,0,0
Brandon Knight,73.5,176.8,78.75,98.5,4.2,8.25,9.5,29.0,37.5,10.74,3.07,10.0,38,89.4,107.8,26.7,50.8,55.28,2.2,10.2,23.4,19.8,136,171,0.795,130,282,0.461,87,231,0.377,0.6,1.1,33.3,1,4.731730000000001,123.069,2.4,2011,1.32499436,8.0,100.305,94.5951,4.01095,204.602,4.48048,4.607559999999999,-0.127072,4.58458,35.8684,4.36431,0.220269,0.6579,3.3684,4.0263,4.1842,0.6579,0.2105,17.2895,0.6136423888333333,0,0,0,0,0,1,0,0,0,0,0,0,0
Malcolm Lee,76.0,198.2,81.75,101.5,5.9,8.5,9.5,30.0,35.5,11.2,3.09,17.0,29,22.0,97.2,18.4,53.9,52.63,6.7,11.6,9.7,23.5,10,24,0.41700000000000004,32,56,0.5710000000000001,6,20,0.3,1.4,2.8,31.6,1,0.5570890000000001,99.3342,4.8,2009,0.77273926,43.0,97.2886,91.7818,1.2750299999999999,55.3382,3.45139,1.44508,2.00631,0.687185,10.6552,-0.685393,1.37258,0.5517,0.9655,1.5172,0.5862,0.4828,0.1379,3.1724,-0.005409588000000001,0,0,0,0,0,0,0,0,0,0,1,0,0
Kawhi Leonard,78.0,227.4,87.0,106.0,5.4,9.75,11.25,25.5,32.0,11.45,3.15,3.0,32,77.7,106.5,24.1,46.8,50.79,13.7,23.7,12.1,17.8,83,115,0.722,140,273,0.513,15,74,0.203,2.6,2.8,33.1,1,3.32101,115.305,3.3,2010,0.81426288,15.0,90.8009,88.1581,4.13471,223.438,5.99483,3.0409,2.9539299999999997,4.73361,31.4375,3.13155,1.60206,3.4688,6.4062,9.875,1.7812,1.4062,0.7188,12.75,12.910969275875,0,0,0,0,0,0,0,1,0,0,0,0,0
Jon Leuer,82.0,223.2,84.0,105.5,5.4,8.75,9.75,29.5,36.5,10.82,3.36,14.0,33,52.5,100.1,26.3,49.8,51.57,8.4,16.3,10.3,16.1,46,76,0.605,99,193,0.513,16,54,0.29600000000000004,3.4,1.6,30.8,2,2.19194,114.32600000000001,3.5,2009,0.63639092,40.0,97.0203,92.303,2.4767099999999997,119.65700000000001,2.9960299999999997,1.12842,1.86762,3.10962,21.3333,1.98942,1.12021,1.3636,2.4545,3.8182,0.8485,0.5152,0.6061,8.8485,0.49015106483333337,0,0,1,0,0,0,0,0,0,0,0,0,0
DeAndre Liggins,77.0,202.2,83.0,103.5,5.0,8.75,10.0,27.0,31.0,,3.33,6.0,33,38.0,82.1,21.8,40.9,45.81,1.4,13.7,29.5,35.2,35,52,0.6729999999999999,34,76,0.447,12,51,0.235,2.7,2.5,40.9,1,0.0673859,85.4385,3.9,2009,1.2297539,53.0,93.5736,89.8726,2.0933200000000003,113.75299999999999,-1.24186,-3.08655,1.8446900000000002,-0.46407,16.5758,-2.77609,2.31203,0.1818,2.1818,2.3636,2.7576,0.7273,0.4242,4.2121,-0.200618569,0,0,0,0,0,0,0,0,0,1,0,0,0
