player_name,war_total
Taj Gibson,-0.015824531
Jason Thompson,-0.015845686
Toney Douglas,-0.016191586
Vernon Carey Jr.,-0.016750559
Nazr Mohammed,-0.016927991
Tacko Fall,-0.017031824
David Wear,-0.017079405
Doug McDermott,-0.017734263
Jason Richardson,-0.017813908
Ryan Kelly,-0.017850481
Omri Casspi,-0.019450619
Rondae Hollis-Jefferson,-0.019820623
Grant Williams,-0.020971212
Chris Boucher,-0.02155653
Jordan Sibert,-0.021604133
Lou Williams,-0.021687928
Myles Turner,-0.022429133
Ryan Gomes,-0.023327876
Dwight Powell,-0.023890102
Keith Appling,-0.02415162
DJ Stephens,-0.024461034
Amir Coffey,-0.024531323
Elliot Williams,-0.024943264
Brandon Jennings,-0.02525332
Malcolm Miller,-0.025583054
Derrick Williams,-0.026243015
Greg Monroe,-0.027049987
Lamar Patterson,-0.027647779
Jordan Adams,-0.028101725
Alexis Ajinca,-0.028102436
Sterling Brown,-0.028216525
Marquese Chriss,-0.028984342
Scotty Hopson,-0.029645797
Amir Coffey,-0.029740048
Shawn Marion,-0.029802571
Mindaugas Kuzminskas,-0.030256429
John Holland,-0.031377806
Lester Hudson,-0.031580293
Tony Allen,-0.031765185
Marcin Gortat,-0.031888405
Ray McCallum,-0.032226258
Skal Labissiere,-0.032295476
Gordon Hayward,-0.032994361
Charles Cooke,-0.033078558
Reggie Bullock,-0.033417796
Josh Smith,-0.033867065
Anthony Brown,-0.034032871
Gal Mekel,-0.034282111
Ashton Hagans,-0.034334944
Christian Wood,-0.035330318
Shane Edwards,-0.035443522
KZ Okpala,-0.035706244
Vander Blue,-0.035765985
Julian Washburn,-0.036307699
JJ O'Brien,-0.036473103
Oshae Brissett,-0.036887235
CJ McCollum,-0.037617532
Jameel Warney,-0.037882504
Gary Trent Jr.,-0.038303048
Ryan Anderson,-0.038418015
Jacob Pullen,-0.038514298
Will Cherry,-0.038753558
Reggie Williams,-0.038963196
Al Jefferson,-0.038995596
Kalin Lucas,-0.040183746
Royal Ivey,-0.040197852
Lou Amundson,-0.041234064
Ante Zizic,-0.041254549
Javonte Green,-0.041381787
Alfonzo McKinnie,-0.041536327
Cameron Oliver,-0.041779079
Stanton Kidd,-0.042681052
Donte Grantham,-0.043739231
Al Jefferson,-0.044684907
Tyler Cook,-0.045028892
Josh McRoberts,-0.045452203
Damien Wilkins,-0.045463956
Kostas Antetokounmpo,-0.045867155
Glen Davis,-0.046484845
Robbie Hummel,-0.04676084
Kyle Alexander,-0.047024875
James Johnson,-0.047446755
Scotty Hopson,-0.047591434
Skal Labissiere,-0.047808347
Milos Teodosic,-0.048387037
Justise Winslow,-0.048485531
Jarvis Varnado,-0.048499559
Axel Toupane,-0.048636635
Kevin Huerter,-0.049666642
Maurice Harkless,-0.049790039
Edy Tavares,-0.050665669
Chris Babb,-0.050920866
Isaiah Thomas,-0.051117321
Chasson Randle,-0.05118725
Jarell Martin,-0.052138519
Chris Smith,-0.052849476
Adreian Payne,-0.052925527
Anzejs Pasecniks,-0.053734525
Theo Pinson,-0.054354621
Erik McCree,-0.054456941
Jarrett Jack,-0.054835614
Nate Wolters,-0.055640297
Thomas Robinson,-0.055685832
Xavier Henry,-0.055694632
Tyler Zeller,-0.055736568
Amile Jefferson,-0.056177819
Dakota Mathias,-0.056342173
Kevin Love,-0.056435319
Andre Ingram,-0.056616605
Brandon Goodwin,-0.056749395
Melvin Frazier Jr.,-0.057349038
Terrence Jones,-0.057804601
Edmond Sumner,-0.058548096
George King,-0.058620269
Greg Whittington,-0.059187543
Shaun Livingston,-0.059953838
Ekpe Udoh,-0.061106832
Markel Brown,-0.061215784
Solomon Jones,-0.06278551
Omari Johnson,-0.062952708
Deividas Sirvydis,-0.063513525
Jalen Lecque,-0.06363727
Brian Bowen II,-0.063881473
Marial Shayok,-0.063891703
David Stockton,-0.063923123
Kris Humphries,-0.064088476
Zach LaVine,-0.065727053
Jeremy Pargo,-0.065758189
MarShon Brooks,-0.06609173
Isaiah Roby,-0.066877556
Nate Robinson,-0.067149591
Ty-Shon Alexander,-0.067234661
Melvin Ely,-0.067588803
Daniel Hamilton,-0.067764722
Jeremy Evans,-0.068182387
Iman Shumpert,-0.068335706
Pau Gasol,-0.068519515
Rayjon Tucker,-0.069245102
D'Angelo Russell,-0.06933644
CJ Elleby,-0.070035979
Isaiah Taylor,-0.0703654
Joe Chealey,-0.070807225
Rajon Rondo,-0.071810491
Mirza Teletovic,-0.071848142
Jarell Eddie,-0.071951771
Donatas Motiejunas,-0.072633969
Alize Johnson,-0.073013661
Tiago Splitter,-0.073059656
Jared Cunningham,-0.073768475
Alex Kirk,-0.074852758
James Young,-0.075080367
Gary Payton II,-0.075898902
Anthony Brown,-0.075920123
Marcus Georges-Hunt,-0.076386134
Toure' Murry,-0.076532673
Ivan Rabb,-0.077589678
Shamorie Ponds,-0.07784649
Darrun Hilliard,-0.078701048
Rakeem Christmas,-0.079736317
Tyler Ennis,-0.079898957
Ben Moore,-0.079919348
Josh Reaves,-0.080527154
Tim Quarterman,-0.080669435
Quincy Acy,-0.08123232
JaMychal Green,-0.081560717
RJ Hunter,-0.081684149
Shayne Whittington,-0.082785759
Malik Fitts,-0.082789669
Will Magnay,-0.082896233
Isaiah Thomas,-0.083005322
Quincy Acy,-0.083312615
Michael Gbinije,-0.084070565
Patrick McCaw,-0.085210586
Jeremy Lin,-0.085254751
Jared Harper,-0.085791975
Kyle Guy,-0.085914626
Nik Stauskas,-0.085921734
D.J. Wilson,-0.086605746
Jerian Grant,-0.086918845
Darius Johnson-Odom,-0.087173338
Mustafa Shakur,-0.087582262
Devyn Marble,-0.088469466
Joe Chealey,-0.088602627
Cassius Stanley,-0.088923092
Meyers Leonard,-0.089678674
Dahntay Jones,-0.089930219
Mike James,-0.090114613
Josh Jackson,-0.090162593
Robin Lopez,-0.091158706
Dion Waiters,-0.092003243
Chris McCullough,-0.092091933
Jerome Jordan,-0.092217095
Udonis Haslem,-0.092658873
Jamaal Franklin,-0.092829403
Vander Blue,-0.093205446
Frank Kaminsky,-0.093517945
Caleb Swanigan,-0.093745445
Sasha Vujacic,-0.093833838
Malachi Richardson,-0.09391239
Duje Dukan,-0.094396676
Aaron Harrison,-0.094780753
Hilton Armstrong,-0.095478995
Luc Mbah a Moute,-0.095770596
BJ Johnson,-0.098314813
Tim Frazier,-0.098329596
Marvin Bagley III,-0.099079105
Devon Hall,-0.099148096
Thon Maker,-0.099390174
Markelle Fultz,-0.099637976
Steve Novak,-0.099944413
Lorenzo Brown,-0.100581954
Lucas Nogueira,-0.101562937
Royce White,-0.101649489
Miroslav Raduljica,-0.102219295
Andre Dawkins,-0.102565477
Joel Anthony,-0.103013901
Dragan Bender,-0.103585132
Sebastian Telfair,-0.103810922
Justin Patton,-0.103861674
Jonah Bolden,-0.105472422
Seth Curry,-0.105656853
Zhaire Smith,-0.106404431
Jerryd Bayless,-0.106791361
Dean Wade,-0.106975271
Luis Montero,-0.107438047
Bobby Portis,-0.109005622
Kevon Looney,-0.109469835
JR Smith,-0.109897562
Glenn Robinson III,-0.111436537
Adreian Payne,-0.111438657
Tarik Black,-0.111963642
Drew Eubanks,-0.112343449
Jared Harper,-0.112351577
Tony Snell,-0.112674897
Jontay Porter,-0.112982978
Ray Spalding,-0.113496238
Chimezie Metu,-0.115007957
Adam Mokoka,-0.115854311
Lamar Patterson,-0.116096982
Bryce Dejean-Jones,-0.116591272
Vic Law,-0.116931761
Georges Niang,-0.117216459
Luke Babbitt,-0.118493075
Quinn Cook,-0.119403733
Jamaal Franklin,-0.119560284
Shabazz Napier,-0.120124566
Ben McLemore,-0.120540111
Iman Shumpert,-0.12067454
Chinanu Onuaku,-0.121058244
Udonis Haslem,-0.122085693
Tyson Chandler,-0.123113204
Ben Bentil,-0.123410714
Kevin Knox II,-0.123596698
Glenn Robinson III,-0.124141162
T.J. Warren,-0.124721266
Carsen Edwards,-0.124918105
JaVale McGee,-0.124971358
Svi Mykhailiuk,-0.125236201
Cameron Reynolds,-0.126075929
Tariq Owens,-0.126587938
Josh Gray,-0.126834657
Bobby Portis,-0.128018551
Marquis Teague,-0.128583005
Jalen Jones,-0.129611891
Nassir Little,-0.131669205
Nick Young,-0.131958821
Manny Harris,-0.131969628
Xavier Munford,-0.132151918
Nicolas Laprovittola,-0.134470929
Arinze Onuaku,-0.135086509
Shabazz Muhammad,-0.135295167
Zach Norvell Jr.,-0.135727033
Justin Harper,-0.136017752
Ish Smith,-0.136046958
Alexis Ajinca,-0.136314643
Cameron Bairstow,-0.138074898
Ronny Turiaf,-0.138641579
Dusty Hannahs,-0.13866557
Gary Neal,-0.139002987
Trey Lyles,-0.139250903
Jahlil Okafor,-0.139265961
Khyri Thomas,-0.139590367
Jaylen Adams,-0.139590967
Marreese Speights,-0.141094673
Kyle Wiltjer,-0.141341092
T.J. Warren,-0.141435169
Dion Waiters,-0.142289975
Jawun Evans,-0.142374106
Jonah Bolden,-0.142659205
Lance Thomas,-0.144427418
Nickeil Alexander-Walker,-0.144990433
Elijah Millsap,-0.145051001
Jaylen Nowell,-0.14539237
Rodions Kurucs,-0.145656088
Shannon Brown,-0.147242765
Nate Darling,-0.147340789
Joel Anthony,-0.148759635
Ryan Arcidiacono,-0.149061981
Miles Plumlee,-0.149945806
Kenneth Faried,-0.149949773
Josh Powell,-0.151697499
Lavoy Allen,-0.152261528
James Nunnally,-0.154484429
Andrei Kirilenko,-0.154673376
Timothe Luwawu-Cabarrot,-0.155137462
Jerel McNeal,-0.156268317
Lance Thomas,-0.156315663
Ike Anigbogu,-0.156443358
Jake Layman,-0.15707899
Cameron Bairstow,-0.157321994
Larry Drew II,-0.157921086
Bismack Biyombo,-0.157971006
Isaac Humphries,-0.158945696
Jalen Jones,-0.159425955
Aaron Harrison,-0.16021864
Ike Anigbogu,-0.160587652
Donald Sloan,-0.160700584
Jabari Bird,-0.160737112
Nicolo Melli,-0.160894392
JaMychal Green,-0.160922608
Goga Bitadze,-0.163076427
Henry Ellenson,-0.164043698
Cameron Payne,-0.165019198
Jason Smith,-0.165043993
Justin Harper,-0.166095663
Gary Clark,-0.166273085
Gabe Vincent,-0.167070022
Tim Frazier,-0.167207262
Luis Scola,-0.167365496
Lonnie Walker IV,-0.167588578
LaMarcus Aldridge,-0.167664787
Jeff Green,-0.168216645
Greg Oden,-0.168380954
Meyers Leonard,-0.169079625
Khyri Thomas,-0.16941196
Jimmer Fredette,-0.169635852
Edmond Sumner,-0.172535638
Orlando Johnson,-0.17273102
Jarred Vanderbilt,-0.172832188
Marshall Plumlee,-0.172926759
Robert Sacre,-0.173600251
James Nunnally,-0.17364971
Shayne Whittington,-0.173709091
Andre Miller,-0.17371113
Gorgui Dieng,-0.173776578
Antawn Jamison,-0.173951409
Lou Williams,-0.174031072
Sam Dekker,-0.174591029
Chinanu Onuaku,-0.175280883
Aaron Brooks,-0.175476963
Gigi Datome,-0.175566764
Rajon Rondo,-0.175857327
Quinn Cook,-0.177239035
Jordan Bell,-0.178229627
William Howard,-0.178240932
BJ Johnson,-0.178532918
Sterling Brown,-0.178763633
Guerschon Yabusele,-0.179690715
Bryce Cotton,-0.179716965
Rawle Alkins,-0.180513697
Dionte Christmas,-0.180760839
Kyle Singler,-0.181201465
Justin Hamilton,-0.18128351
Walter Lemon Jr.,-0.181418135
Chris Chiozza,-0.182003272
Vincent Poirier,-0.182008299
Cam Reddish,-0.182542855
Tyrone Wallace,-0.18262357
Allen Crabbe,-0.183356754
Damien Inglis,-0.183644294
Tremont Waters,-0.184416155
Joel Bolomboy,-0.184638667
Malcolm Miller,-0.186318574
Lorenzo Brown,-0.186450548
Tyler Ulis,-0.186676092
Noah Vonleh,-0.187436306
Markieff Morris,-0.187691235
Edmond Sumner,-0.187976452
Antonius Cleveland,-0.190367499
Elijah Hughes,-0.191553602
Emmanuel Mudiay,-0.192586663
Tyler Lydon,-0.193663618
Okaro White,-0.19379318
Shabazz Napier,-0.194227895
Joel Anthony,-0.194876452
Timofey Mozgov,-0.19514782
Chris Clemons,-0.195841805
Thomas Bryant,-0.196428534
Jarell Martin,-0.197337329
Caron Butler,-0.199718491
Brian Roberts,-0.200085368
Robert Sacre,-0.200919691
Elijah Bryant,-0.201423886
C.J. Williams,-0.201458446
Joe Harris,-0.201459398
Patrick Patterson,-0.201826297
Andrew Harrison,-0.20203891
Isaiah Canaan,-0.20247683
Noah Vonleh,-0.202583676
Marcelo Huertas,-0.202737949
Juancho Hernangomez,-0.203359215
Malcolm Delaney,-0.20392578
Nick Collison,-0.204389452
Tyler Cavanaugh,-0.204691365
Anderson Varejao,-0.205819769
Cole Aldrich,-0.205863423
Anzejs Pasecniks,-0.206042177
Julius Randle,-0.207814088
Jordan Hill,-0.208760496
Mo Bamba,-0.209692166
Brian Roberts,-0.209745497
Cleanthony Early,-0.210253493
Anthony Lamb,-0.210266855
Isaiah Briscoe,-0.21298145
Miles Plumlee,-0.213475538
Antonius Cleveland,-0.213859246
Mario Hezonja,-0.213872057
Blake Griffin,-0.214193731
Joe Young,-0.215000853
Marvin Bagley III,-0.215043994
Jason Terry,-0.215180268
Haywood Highsmith,-0.21613697
James Young,-0.216620669
Jarrell Brantley,-0.216787824
Dante Cunningham,-0.216846519
Marcus Georges-Hunt,-0.217833259
Briante Weber,-0.218571258
Anfernee Simons,-0.218652834
Anderson Varejao,-0.219056801
Mason Plumlee,-0.220150151
Andre Roberson,-0.221404057
Kyle Guy,-0.22233578
Briante Weber,-0.22332264
Greg Stiemsma,-0.223923553
Justin Wright-Foreman,-0.225267659
Archie Goodwin,-0.225969086
Ronnie Price,-0.226117068
Treveon Graham,-0.226269351
Drew Eubanks,-0.226269488
Brendan Haywood,-0.226475516
Brandon Bass,-0.227945012
Earl Clark,-0.228199696
Troy Brown Jr.,-0.229925113
Nick Richards,-0.230330284
Joffrey Lauvergne,-0.232933484
Jodie Meeks,-0.233236159
Kris Dunn,-0.233719749
Reggie Evans,-0.234425991
Steve Nash,-0.234541449
Derrick Rose,-0.236410015
Hamidou Diallo,-0.236464484
Chandler Parsons,-0.23665509
Udonis Haslem,-0.236709731
Dwight Buycks,-0.237215761
Kay Felder,-0.237507197
CJ Wilcox,-0.239685191
Milton Doyle,-0.239758387
Brandon Rush,-0.239873594
Austin Rivers,-0.240254343
Tyrone Wallace,-0.240345837
Rodney Stuckey,-0.240665694
Shavlik Randolph,-0.241202647
Daryl Macon,-0.24164335
Mfiondu Kabengele,-0.241666575
Lou Amundson,-0.241764214
Glen Rice,-0.241959868
DeJuan Blair,-0.242165857
Cartier Martin,-0.243688592
Isaiah Thomas,-0.243774756
Michael Beasley,-0.244526325
Mike Miller,-0.245649873
Precious Achiuwa,-0.246055051
Alec Burks,-0.246138872
Bonzie Colson,-0.246200271
Nemanja Bjelica,-0.247288873
Sindarius Thornwell,-0.248958828
Julyan Stone,-0.249618591
Ian Clark,-0.249987632
Jordan Bell,-0.251071905
Kevon Looney,-0.252863842
Greivis Vasquez,-0.254315525
Paul Watson,-0.254421388
Matthew Dellavedova,-0.255296765
Doug McDermott,-0.255444056
Mo Williams,-0.2566609
Branden Dawson,-0.257225065
Carl Landry,-0.257609011
James Nunnally,-0.2578713
Jared Sullinger,-0.258317072
Luke Kennard,-0.259245242
Markieff Morris,-0.260983508
Ray Spalding,-0.261331237
KJ McDaniels,-0.263223505
Spencer Dinwiddie,-0.264912714
Damian Jones,-0.265827247
Vincent Poirier,-0.26781519
Kadeem Allen,-0.268439635
Jimmer Fredette,-0.269490441
Lance Stephenson,-0.270194545
Randy Foye,-0.270974317
Omari Spellman,-0.271203983
Darrun Hilliard,-0.271330355
Chris Silva,-0.271522938
Bryce Cotton,-0.272947886
Ignas Brazdeikis,-0.274241846
Marshall Plumlee,-0.274406268
Alen Smailagic,-0.274508492
James Webb III,-0.274605727
Lauri Markkanen,-0.275543734
Noah Vonleh,-0.275831728
Kevin Hervey,-0.276903498
Ty Jerome,-0.277250696
Kyle O'Quinn,-0.277300197
Jason Maxiell,-0.277550923
Solomon Hill,-0.278331674
Yuta Watanabe,-0.278371613
Russ Smith,-0.279779395
Manny Harris,-0.279853578
Diamond Stone,-0.281349006
Wendell Carter Jr.,-0.28154397
Billy Garrett,-0.283597588
Michael Kidd-Gilchrist,-0.283823753
Justin James,-0.283906708
Derrick Rose,-0.284161805
Jeff Teague,-0.284611151
Patrick McCaw,-0.285146451
Kosta Koufos,-0.285407632
Zylan Cheatham,-0.285513621
Keita Bates-Diop,-0.287116321
Hamady Ndiaye,-0.287881726
Jeremiah Martin,-0.288098229
Okaro White,-0.28948215
Solomon Hill,-0.289657824
Evan Turner,-0.291492597
Jaxson Hayes,-0.29158192
Francisco Garcia,-0.292934645
Michael Beasley,-0.292976851
Treveon Graham,-0.293279971
Ramon Sessions,-0.293588933
Henry Ellenson,-0.294611469
DeAndre' Bembry,-0.295089969
Georges Niang,-0.295864138
Deng Adel,-0.29588577
Nate Hinton,-0.296203484
Richard Jefferson,-0.296256737
Troy Brown Jr.,-0.29725383
Joe Harris,-0.297273953
Jake Layman,-0.297359963
Quinndary Weatherspoon,-0.297381943
Darius Morris,-0.298036746
Sean Kilpatrick,-0.298887302
Marco Belinelli,-0.299221214
Melvin Frazier Jr.,-0.299238263
Damjan Rudez,-0.299565221
Ognjen Kuzmic,-0.29977966
Alex Poythress,-0.300392277
P.J. Washington,-0.300597608
Jon Leuer,-0.301255448
James Johnson,-0.301290568
KJ McDaniels,-0.303151866
Chasson Randle,-0.303649291
Jerome Robinson,-0.3047217
Kelly Oubre Jr.,-0.30540073
Kenyon Martin Jr.,-0.305748003
Darius Miller,-0.307125757
Isaiah Canaan,-0.307289362
Landry Fields,-0.307898853
Shaquille Harrison,-0.308804186
Charlie Brown Jr.,-0.30889924
Lamar Stevens,-0.309428137
Mike Scott,-0.311291022
Aron Baynes,-0.311638669
Josh Gray,-0.311999119
Damian Jones,-0.312401082
Udoka Azubuike,-0.312631745
Trey Lyles,-0.313104128
Rodions Kurucs,-0.313643475
Armoni Brooks,-0.314735159
Eric Gordon,-0.315011611
Johnathan Motley,-0.315129274
Gary Trent Jr.,-0.315515807
Patrick Christopher,-0.315694479
Vander Blue,-0.319990877
Hassan Whiteside,-0.320216519
Brandon Davies,-0.321260883
Sean McDermott,-0.322023051
Brandon Bass,-0.322314469
Johnny O'Bryant III,-0.322863941
Jordan Bone,-0.323432703
Naz Mitrou-Long,-0.324998563
Anthony Bennett,-0.325073784
Dillon Brooks,-0.32591266
Drew Gordon,-0.326572087
Lonnie Walker IV,-0.326590062
Ed Davis,-0.326776303
Jaylen Morris,-0.328275965
Jeremy Tyler,-0.328383568
Malcolm Thomas,-0.328712638
Bobby Portis,-0.328906169
Josh Green,-0.328994279
Kobe Bryant,-0.329399243
Tibor Pleiss,-0.329725577
Jarell Martin,-0.330251764
CJ Wilcox,-0.332552524
Jarrod Uthoff,-0.333043815
Ben Gordon,-0.333915595
Duncan Robinson,-0.333989967
Moses Brown,-0.334130527
Gerald Green,-0.335188343
Alex Poythress,-0.335460273
Solomon Hill,-0.335467161
Furkan Korkmaz,-0.335856715
London Perrantes,-0.336448361
Rasual Butler,-0.337450116
Omri Casspi,-0.338761525
Jon Leuer,-0.33935272
Donta Hall,-0.340215902
Bruno Caboclo,-0.340554307
Johnathan Williams,-0.341475426
Miles Bridges,-0.341499418
Isaiah Whitehead,-0.341783339
Arnett Moultrie,-0.342154029
Abdel Nader,-0.342212121
Vitor Faverani,-0.34223719
Matthew Dellavedova,-0.342382164
Bruno Fernando,-0.343126569
Erick Green,-0.34319422
Paul Zipser,-0.343242242
Carl Landry,-0.343596491
Reggie Williams,-0.344027238
Zoran Dragic,-0.345805714
Justin Robinson,-0.349578528
Nico Mannion,-0.349629824
Greg Smith,-0.352695497
Kyle Kuzma,-0.353750752
Udonis Haslem,-0.3553089
Carmelo Anthony,-0.357080567
Malachi Richardson,-0.357105376
Didi Louzada,-0.358271845
Justin Jackson,-0.358772998
Jay Scrubb,-0.361297023
John Lucas III,-0.361956921
Ramon Sessions,-0.362877239
Peyton Siva,-0.363037662
Jared Cunningham,-0.363585515
Kris Dunn,-0.364594476
Reggie Perry,-0.365464232
Jason Smith,-0.368262586
Theo Pinson,-0.368465891
Tyler Dorsey,-0.368539281
James Ennis III,-0.370635971
Tyler Bey,-0.371301148
Antonio Blakeney,-0.371402964
Austin Daye,-0.371789442
Keljin Blevins,-0.375158876
Joffrey Lauvergne,-0.375921316
Viacheslav Kravtsov,-0.377052946
D.J. Wilson,-0.377970108
Svi Mykhailiuk,-0.378207445
Wayne Selden,-0.378800977
Dwight Howard,-0.380269468
Luis Montero,-0.381179928
Karim Mane,-0.38305662
Marreese Speights,-0.383322703
Terrance Ferguson,-0.385876219
Elfrid Payton,-0.387206061
Nikola Pekovic,-0.387666043
Orlando Johnson,-0.390430101
Ryan Anderson,-0.390995326
Grant Jerrett,-0.391984715
Aaron Brooks,-0.392122078
Nate Wolters,-0.392190315
Bruno Caboclo,-0.394383744
Ray McCallum,-0.394446287
Daniel Ochefu,-0.396091613
Pat Connaughton,-0.397466017
Cedi Osman,-0.397603827
Jordan Hamilton,-0.398997232
Harry Giles III,-0.400496766
Brandon Knight,-0.400543037
Doron Lamb,-0.400727128
Dwight Buycks,-0.401682927
Joe Young,-0.402921928
Jose Calderon,-0.403690472
Metta World Peace,-0.406417216
Jarrett Culver,-0.408062882
Jordan Hamilton,-0.408494191
Mitch McGary,-0.4100989
Gerald Henderson,-0.410218354
Glenn Robinson III,-0.411580564
Dahntay Jones,-0.412498908
Daniel Oturu,-0.414233879
Demetrius Jackson,-0.415924561
Patricio Garino,-0.418480503
James Jones,-0.419518944
Quincy Pondexter,-0.420358167
Terrance Ferguson,-0.420974705
Will Bynum,-0.421213972
Bernard James,-0.421425571
Maurice Harkless,-0.421496322
Cheick Diallo,-0.422398451
Chris Kaman,-0.423774233
Arron Afflalo,-0.424460423
Charlie Villanueva,-0.427132985
Chris Douglas-Roberts,-0.427869004
James Michael McAdoo,-0.428590585
Xavier Rathan-Mayes,-0.429192197
Ronnie Brewer,-0.42983794
Rashad Vaughn,-0.430000157
Jamal Crawford,-0.430710204
Carsen Edwards,-0.431588869
Troy Williams,-0.432766171
James Jones,-0.432867336
Tyler Ennis,-0.432883167
Hollis Thompson,-0.433319644
Justin Patton,-0.43466724
JJ Hickson,-0.435741126
Zhou Qi,-0.435853628
Tony Wroten,-0.435955033
Joe Young,-0.438137357
Kyle Singler,-0.440094177
John Holland,-0.441664617
O.J. Mayo,-0.442596583
Tony Snell,-0.443113581
Marquese Chriss,-0.444294466
Aaron Jackson,-0.445552995
Udonis Haslem,-0.451243453
Eric Moreland,-0.451359354
John Jenkins,-0.452013133
Alex Poythress,-0.453316952
Pascal Siakam,-0.453835606
Chimezie Metu,-0.456977027
Alfonzo McKinnie,-0.457242156
Marko Guduric,-0.458467258
Jamaal Tinsley,-0.459673641
Steve Blake,-0.460218905
Georgios Papagiannis,-0.46028794
Moritz Wagner,-0.460429496
Brad Wanamaker,-0.464048881
Aaron Harrison,-0.464630369
Skal Labissiere,-0.466921347
Tony Parker,-0.469319311
Jordan Mickey,-0.469396284
Quincy Miller,-0.471232971
Ed Davis,-0.471404063
Darrun Hilliard,-0.475985672
Briante Weber,-0.476926227
Jimmer Fredette,-0.477014362
Ben McLemore,-0.477435962
Ognjen Kuzmic,-0.478859727
Patrick McCaw,-0.479812502
James Young,-0.479974221
Al Jefferson,-0.480002761
Jahlil Okafor,-0.483189713
Jeff Ayres,-0.483320652
Omer Asik,-0.485444492
Jordan McRae,-0.488827452
Kirk Hinrich,-0.488912762
Chandler Parsons,-0.489944688
Tyler Cavanaugh,-0.493631422
Zeke Nnaji,-0.493637182
Larry Drew II,-0.495773778
Darrell Arthur,-0.498596395
JR Smith,-0.498830047
Bryn Forbes,-0.500456142
Justise Winslow,-0.501391766
Admiral Schofield,-0.501913557
Ben McLemore,-0.50292285
Vlatko Cancar,-0.50790055
Norris Cole,-0.510779626
Jordan Bone,-0.511142053
Cameron Payne,-0.513264734
Brandon Goodwin,-0.514047685
Erik Murphy,-0.51562995
AJ Hammons,-0.515632351
Quinn Cook,-0.516782905
Jared Terrell,-0.51916808
Saddiq Bey,-0.520197239
Otto Porter Jr.,-0.520901836
Kevin Seraphin,-0.52148073
Darius Morris,-0.521592389
DeAndre' Bembry,-0.522276626
Greg Smith,-0.522726201
Saben Lee,-0.524310259
Keita Bates-Diop,-0.529894805
Carlos Boozer,-0.532423073
Anfernee Simons,-0.535136808
Terry Rozier,-0.535334047
Vince Carter,-0.53585545
Jacob Evans,-0.538607255
Jordan Mickey,-0.540353524
Brandon Bass,-0.541079709
Nicolas Brussino,-0.542463701
Quinndary Weatherspoon,-0.543345169
Georgios Papagiannis,-0.545261644
Norris Cole,-0.547735351
Nik Stauskas,-0.548570092
Glenn Robinson III,-0.548591322
Joffrey Lauvergne,-0.548630734
Isaiah Canaan,-0.549920284
Caleb Swanigan,-0.550033307
Shabazz Muhammad,-0.550589368
JaVale McGee,-0.551108462
Cassius Winston,-0.558401885
Lance Stephenson,-0.559191826
Arron Afflalo,-0.562242617
Quinn Cook,-0.566183673
Brandon Sampson,-0.567998685
Harry Giles III,-0.569878359
Mike Scott,-0.570306216
Chandler Hutchison,-0.570782972
Wesley Johnson,-0.571453196
Robert Sacre,-0.573320062
Luke Ridnour,-0.574585654
Ricky Ledo,-0.575037204
Lance Thomas,-0.575793172
Stephen Zimmerman,-0.57679541
Beno Udrih,-0.577156195
Willy Hernangomez,-0.579823768
Frank Mason,-0.579892068
Quincy Pondexter,-0.580418686
John Salmons,-0.582971423
Kelan Martin,-0.5856596
Gary Payton II,-0.586303213
Elie Okobo,-0.586551724
Kyle Singler,-0.587808773
John Jenkins,-0.591647544
Troy Williams,-0.592664602
Archie Goodwin,-0.593904325
Jerryd Bayless,-0.595908021
Ryan Hollins,-0.598533461
Henry Ellenson,-0.598677025
Willie Green,-0.59980156
Nassir Little,-0.599915934
John Henson,-0.604846916
Allonzo Trier,-0.605052331
Tornike Shengelia,-0.606748281
Collin Sexton,-0.612020415
Eric Gordon,-0.612243671
Kay Felder,-0.612680411
TJ Leaf,-0.61349088
Hollis Thompson,-0.613749898
Earl Watson,-0.614332071
Chimezie Metu,-0.615100017
Eric Gordon,-0.615281945
Andrew Bynum,-0.617972032
Tony Snell,-0.618109712
Jonathon Simmons,-0.618133877
Kevin Porter Jr.,-0.619413878
OG Anunoby,-0.620124917
Patrick McCaw,-0.621566958
Justin Jackson,-0.622618528
Juwan Morgan,-0.627284295
Bol Bol,-0.628607385
DeAndre Jordan,-0.629712549
Jamel Artis,-0.632604422
John Jenkins,-0.633575572
Charlie Villanueva,-0.634183818
Miles Plumlee,-0.636426625
Spencer Hawes,-0.642635895
Jason Smith,-0.644862422
Caleb Swanigan,-0.644917513
Jalen Smith,-0.649400708
Eric Paschall,-0.649400716
Rodney Stuckey,-0.650303294
Bobby Brown,-0.651152594
Nemanja Nedovic,-0.651527648
Greivis Vasquez,-0.653544782
Cameron Payne,-0.655199329
Damian Jones,-0.657012545
Dante Cunningham,-0.657433418
Bryn Forbes,-0.661383107
Travis Wear,-0.661925177
Trent Forrest,-0.663723553
Chris Singleton,-0.664335463
Markel Brown,-0.666374434
Brandon Knight,-0.666930834
Archie Goodwin,-0.667468431
Wade Baldwin IV,-0.667983406
Ian Clark,-0.668281769
James Michael McAdoo,-0.668669861
Frank Mason,-0.669248713
Anthony Bennett,-0.669636064
C.J. Watson,-0.672686793
Kyle Anderson,-0.673229133
Sergey Karasev,-0.673826232
Anthony Edwards,-0.676624525
Josh McRoberts,-0.67667542
Mindaugas Kuzminskas,-0.678609944
Jake Layman,-0.679416453
